id,package_ecosystem,package_name,github_repo
GHSA-j7xg-5549-jr3j,Maven,org.zaproxy:zap,https://github.com/zaproxy/zaproxy
GHSA-3gx9-37ww-9qw6,Maven,org.springframework.cloud:spring-cloud-gateway,https://github.com/spring-cloud/spring-cloud-gateway
GHSA-fxhp-wrw9-3r97,Maven,org.apache.nutch:nutch,https://github.com/apache/nutch
GHSA-qf8g-vpwp-6579,Maven,org.apache.geode:geode-core,https://github.com/apache/geode
GHSA-fj2m-w3wv-x9pr,Maven,org.apache.calcite:calcite-core,https://github.com/apache/calcite
GHSA-p2f7-9cv7-jjf6,Maven,com.diffplug.gradle:goomph,https://github.com/diffplug/goomph
GHSA-72x9-48mc-phh6,Maven,org.apache.geode:geode-core,https://github.com/apache/geode
GHSA-hjgm-f7vx-m5g7,Maven,org.apache.heron:heron-simulator,https://github.com/apache/incubator-heron
GHSA-4jf5-jggp-g56j,Maven,com.softwaremill.akka-http-session:core_2.12,https://github.com/softwaremill/akka-http-session
GHSA-6gf2-pvqw-37ph,Maven,org.springframework:spring-core,https://github.com/spring-projects/spring-framework
GHSA-558x-2xjg-6232,Maven,org.springframework:spring-expression,https://github.com/spring-projects/spring-framework
GHSA-h28c-453m-h9xm,Maven,fish.payara.api:payara-bom,https://github.com/payara/payara/api-parent/payara-bom
GHSA-qgrq-cx4c-2rmm,Maven,org.wildfly.security:wildfly-elytron,https://github.com/wildfly-security/wildfly-elytron
GHSA-rvfc-g8j5-9ccf,Maven,org.keycloak:keycloak-parent,https://github.com/keycloak/keycloak/tree/master/
GHSA-f68h-hfqp-8rmv,Maven,org.craftercms:crafter-studio,scm:git:git://github.com/craftercms/studio
GHSA-h6xq-3h62-99qx,Maven,org.apache.atlas:apache-atlas,https://github.com/apache/atlas
GHSA-hgpg-593r-hhvp,Maven,org.keycloak:keycloak-parent,https://github.com/keycloak/keycloak/tree/master/
GHSA-j8jw-g6fq-mp7h,Maven,org.hibernate:hibernate-core,https://github.com/hibernate/hibernate-orm
GHSA-j229-2h63-rvh9,Maven,org.keycloak:keycloak-parent,https://github.com/keycloak/keycloak/tree/master/
GHSA-c597-f74m-jgc2,Maven,org.keycloak:keycloak-parent,https://github.com/keycloak/keycloak/tree/master/
GHSA-wfj5-2mqr-7jvv,Maven,com.netflix.conductor:conductor-core,https://github.com/Netflix/conductor
GHSA-gpch-h32j-gx6x,Maven,io.projectreactor.netty:reactor-netty-http,https://github.com/reactor/reactor-netty
GHSA-hp5x-rqf7-43vf,Maven,io.projectreactor.netty:reactor-netty-http,https://github.com/reactor/reactor-netty
GHSA-52rg-hpwq-qp56,Maven,org.keycloak:keycloak-parent,https://github.com/keycloak/keycloak/tree/master/
GHSA-7c6q-jqwc-4423,Maven,org.craftercms:crafter-studio,scm:git:git://github.com/craftercms/studio
GHSA-2hjr-fg6c-v2h6,Maven,com.hubspot.jinjava:jinjava,https://github.com/HubSpot/jinjava
GHSA-g8jj-899q-8x3j,Maven,com.mikesamuel:json-sanitizer,https://github.com/OWASP/json-sanitizer
GHSA-wq3v-3grq-6f86,Maven,org.craftercms:crafter-studio,scm:git:git://github.com/craftercms/studio
GHSA-72j4-94rx-cr6w,Maven,org.keycloak:keycloak-parent,https://github.com/keycloak/keycloak/tree/master/
GHSA-4mpj-488r-vh6m,Maven,org.neo4j.procedure:apoc,http://github.com/neo4j-contrib/neo4j-apoc-procedures
GHSA-878w-7gxp-mc63,Maven,org.springframework.cloud:spring-cloud-task-dependencies,https://github.com/spring-cloud/spring-cloud-build/spring-cloud-task-dependencies
GHSA-484q-784p-8m5h,Maven,org.keycloak:keycloak-parent,https://github.com/keycloak/keycloak/tree/master/
GHSA-wc4x-4gm2-74j8,Maven,org.apache.geode:apache-geode,https://github.com/apache/geode
GHSA-74mg-6xqx-2vrq,Maven,org.apache.dubbo:dubbo-parent,https://github.com/apache/dubbo
GHSA-5hr6-vc97-qxxh,Maven,org.craftercms:crafter-studio,scm:git:git://github.com/craftercms/studio
GHSA-ph76-rhqq-xj7j,Maven,org.craftercms:crafter-studio,scm:git:git://github.com/craftercms/studio
GHSA-c7f6-4vx5-4263,Maven,com.liferay.portal:release.dxp.bom,https://github.com/liferay/liferay-portal
GHSA-p225-pc2x-4jpm,Maven,org.keycloak:keycloak-parent,https://github.com/keycloak/keycloak/tree/master/
GHSA-88cc-g835-76rp,Maven,org.postgresql:postgresql,https://github.com/pgjdbc/pgjdbc
GHSA-q42q-523g-3fwv,Maven,com.softwaremill.akka-http-session:core_2.13,https://github.com/softwaremill/akka-http-session
GHSA-8786-wg74-f522,Maven,org.craftercms:crafter-studio,scm:git:git://github.com/craftercms/studio
GHSA-cp67-8w3w-6h9c,Maven,org.keycloak:keycloak-parent,https://github.com/keycloak/keycloak/tree/master/
GHSA-j5v3-363p-g843,Maven,org.opencrx:opencrx-client,https://github.com/opencrx/opencrx/tree/master
GHSA-95w5-q9vp-5vrm,Maven,org.apache.heron:heron-api,https://github.com/apache/incubator-heron
